"","sent_raw","syuzhet","bing","afinn","nrc"
"995","994,""""""I don't mind going if a lunch is provided,"""" observed the gentleman with the excrescence on his nose.""",1,0,0,1
"996","995,""""""But I must be fed, if I make one.""""""",0,0,0,0
"997","996,Another laugh.",0.5,0,1,1
"998","997,""""""Well, I am the most disinterested among you, after all,"""" said the first speaker, """"for I never wear black gloves, and I never eat lunch. But I' offer to go, if anybody else will. When I come to think of it, I' not at all sure that I wasn't his most particular friend; for we used to stop and speak whenever we met. Bye, bye!""""""",1.15,0,0,0
"999","998,""Speakers and listeners strolled away, and mixed with other groups.""",0.4,0,0,0
"1000","999,""Scrooge knew the men, and looked towards the Spirit for an explanation.""",0.5,0,1,1
"1001","1000,The Phantom glided on into a street.",-0.5,0,0,-1
"1002","1001,Its finger pointed to two persons meeting.",0,0,0,0
"1003","1002,""Scrooge listened again, thinking that the explanation might lie here.""",-0.5,-1,0,-1
"1004","1003,""He knew these men, also, perfectly.""",0.5,1,3,0
"1005","1004,""They were men of business: very wealthy, and of great importance.""",1.5,2,7,1
"1006","1005,""He had made a point always of standing well in their esteem: in a business point of view, that is; strictly in a business point of view.""",0.8,0,2,2
"1007","1006,""""""How are you?"""" said one.""",0,0,0,0
"1008","1007,""""""How are you?"""" returned the other.""",0,0,0,0
"1009","1008,""""""Well!"""" said the first.""",0.8,1,0,0
"1010","1009,""""""Old Scratch has got his own at last, hey?""""""",-0.6,-1,0,0
"1011","1010,""""""So I am told,"""" returned the second.""",0,0,0,0
"1012","1011,""""""Cold, isn't it?""""""",-0.5,-1,0,-1
"1013","1012,""""""Seasonable for Christmas time. You're not a skater, I suppose?""""""",0,0,0,0
"1014","1013,""""""No. No. Something else to think of. Good morning!""""""",0.75,1,2,1
"1015","1014,Not another word.",0,0,0,1
"1016","1015,""That was their meeting, their conversation, and their parting.""",0,0,0,0
"1017","1016,""Scrooge was at first inclined to be surprised that the Spirit should attach importance to conversations apparently so trivial; but feeling assured that they must have some hidden purpose, he set himself to consider what it was likely to be.""",1.95,-1,4,2
"1018","1017,""They could scarcely be supposed to have any bearing on the death of Jacob, his old partner, for that was Past, and this Ghost's province was the Future.""",-0.45,-2,-2,-1
"1019","1018,""Nor could he think of any one immediately connected with himself, to whom he could apply them.""",0,0,0,0
"1020","1019,""But nothing doubting that to whomsoever they applied they had some latent moral for his own improvement, he resolved to treasure up every word he heard, and everything he saw; and especially to observe the shadow of himself when it appeared.""",1.45,2,5,2
"1021","1020,""For he had an expectation that the conduct of his future self would give him the clue he missed, and would render the solution of these riddles easy.""",0.8,0,0,3
"1022","1021,""He looked about in that very place for his own image; but another man stood in his accustomed corner, and though the clock pointed to his usual time of day for being there, he saw no likeness of himself among the multitudes that poured in through the Porch.""",0.4,0,-1,1
"1023","1022,""It gave him little surprise, however; for he had been revolving in his mind a change of life, and thought and hoped he saw his new-born resolutions carried out in this.""",0.6,0,0,1
"1024","1023,""Quiet and dark, beside him stood the Phantom, with its outstretched hand.""",-0.85,0,0,0
"1025","1024,""When he roused himself from his thoughtful quest, he fancied from the turn of the hand, and its situation in reference to himself, that the Unseen Eyes were looking at him keenly.""",2.2,2,2,2
"1026","1025,""It made him shudder, and feel very cold.""",-1,-1,0,-2
"1027","1026,""They left the busy scene, and went into an obscure part of the town, where Scrooge had never penetrated before, although he recognised its situation, and its bad repute.""",-1.35,-2,-3,-1
"1028","1027,""The ways were foul and narrow; the shops and houses wretched; the people half-naked, drunken, slipshod, ugly.""",-2.5,-4,-6,-4
"1029","1028,""Alleys and archways, like so many cesspools, disgorged their offences of smell, and dirt, and life, upon the straggling streets; and the whole quarter reeked with crime, with filth, and misery.""",-3.75,-4,-9,-5
"1030","1029,""Far in this den of infamous resort, there was a low-browed, beetling shop, below a pent-house roof, where iron, old rags, bottles, bones, and greasy offal, were bought.""",-1.5,-2,0,-1
"1031","1030,""Upon the floor within, were piled up heaps of rusty keys, nails, chains, hinges, files, scales, weights, and refuse iron of all kinds.""",-1.25,-2,-2,-1
"1032","1031,""Secrets that few would like to scrutinise were bred and hidden in mountains of unseemly rags, masses of corrupted fat, and sepulchres of bones.""",-2.5,-2,-1,-3
"1033","1032,""Sitting in among the wares he dealt in, by a charcoal stove, made of old bricks, was a grey-haired rascal, nearly seventy years of age; who had screened himself from the cold air without, by a frousy curtaining of miscellaneous tatters, hung upon a line; and smoked his pipe in all the luxury of calm retirement.""",0.25,-2,3,0
"1034","1033,""Scrooge and the Phantom came into the presence of this man, just as a woman with a heavy bundle slunk into the shop.""",-0.7,0,0,0
"1035","1034,""But she had scarcely entered, when another woman, similarly laden, came in too; and she was closely followed by a man in faded black, who was no less startled by the sight of them, than they had been upon the recognition of each other.""",-1.6,-1,-1,-3
"1036","1035,""After a short period of blank astonishment, in which the old man with the pipe had joined them, they all three burst into a laugh.""",1.6,1,1,3
"1037","1036,""""""Let the charwoman alone to be the first!"""" cried she who had entered first.""",-1.6,0,-4,0
"1038","1037,""""""Let the laundress alone to be the second; and let the undertaker's man alone to be the third. Look here, old Joe, here's a chance! If we haven't all three met here without meaning it!""""""",-0.35,0,0,0
"1039","1038,""""""You couldn't have met in a better place,"""" said old Joe, removing his pipe from his mouth.""",0.8,1,2,0
"1040","1039,""""""Come into the parlour. You were made free of it long ago, you know; and the other two an't strangers. Stop till I shut the door of the shop. Ah! How it skreeks! There an't such a rusty bit of metal in the place as its own hinges, I believe; and I' sure there's no such old bones here, as mine. Ha, ha! We're all suitable to our calling, we're well matched. Come into the parlour. Come into the parlour.""""""",1.15,2,3,0
"1041","1040,The parlour was the space behind the screen of rags.",-0.25,0,0,-1
"1042","1041,""The old man raked the fire together with an old stair-rod, and having trimmed his smoky lamp (for it was night), with the stem of his pipe, put it in his mouth again.""",-0.25,-1,-2,1
"1043","1042,""While he did this, the woman who had already spoken threw her bundle on the floor, and sat down in a flaunting manner on a stool; crossing her elbows on her knees, and looking with a bold defiance at the other two.""",-0.25,-1,2,0
"1044","1043,""""""What odds then! What odds, Mrs. Dilber?"""" said the woman.""",0,0,0,0
"1045","1044,""""""Every person has a right to take care of themselves. He always did.""""""",1.8,1,2,0
"1046","1045,""""""That's true, indeed!"""" said the laundress.""",0.5,0,2,1
"1047","1046,""""""No man more so.""""""",0,0,-1,0
"1048","1047,""""""Why then, don't stand staring as if you was afraid, woman; who's the wiser? We're not going to pick holes in each other's coats, I suppose?""""""",-1,-1,-2,-1
"1049","1048,""""""No, indeed!"""" said Mrs. Dilber and the man together.""",0,0,-1,0
"1050","1049,""""""We should hope not.""""""",0.5,0,2,1
"1051","1050,""""""Very well, then!"""" cried the woman.""",-0.2,1,-2,0
"1052","1051,""""""That's enough. Who's the worse for the loss of a few things like these? Not a dead man, I suppose.""""""",-2.25,-1,-7,-2
"1053","1052,""""""No, indeed,"""" said Mrs. Dilber, laughing.""",0.6,0,0,1
"1054","1053,""""""If he wanted to keep 'em after he was dead, a wicked old screw,"""" pursued the woman, """"why wasn't he natural in his lifetime? If he had been, he'd have had somebody to look after him when he was struck with Death, instead of lying gasping out his last there, alone by himself.""""""",-4.55,-5,-9,-4
"1055","1054,""""""It's the truest word that ever was spoke,"""" said Mrs. Dilber.""",0,0,0,0
"1056","1055,""""""It's a judgment on him.""""""",0,0,0,0
"1057","1056,""""""I wish it was a little heavier judgment,"""" replied the woman; """"and it should have been, you may depend upon it, if I could have laid my hands on anything else. Open that bundle, old Joe, and let me know the value of it. Speak out plain. I' not afraid to be the first, nor afraid for them to see it. We know pretty well that we were helping ourselves, before we met here, I believe. It's no sin. Open the bundle, Joe.""""""",1.35,1,-1,-1
"1058","1057,""But the gallantry of her friends would not allow of this; and the man in faded black, mounting the breach first, produced his plunder.""",-0.75,-2,2,-2
"1059","1058,It was not extensive.",0.5,0,0,1
"1060","1059,""A seal or two, a pencil-case, a pair of sleeve-buttons, and a brooch of no great value, were all.""",0.5,1,2,0
"1061","1060,""They were severally examined and appraised by old Joe, who chalked the sums he was disposed to give for each, upon the wall, and added them up into a total when he found there was nothing more to come.""",0,0,0,2
"1062","1061,""""""That's your account,"""" said Joe, """"and I wouldn't give another sixpence, if I was to be boiled for not doing it. Who's next?""""""",0,0,0,0
"1063","1062,Mrs. Dilber was next.",0,0,0,0
"1064","1063,""Sheets and towels, a little wearing apparel, two old-fashioned silver teaspoons, a pair of sugar-tongs, and a few boots.""",0,0,0,1
"1065","1064,Her account was stated on the wall in the same manner.",0,0,0,0
"1066","1065,""""""I always give too much to ladies. It's a weakness of mine, and that's the way I ruin myself,"""" said old Joe.""",-1.75,-2,-4,-2
"1067","1066,""""""That's your account. If you asked me for another penny, and made it an open question, I'd repent of being so liberal and knock off half-a-crown.""""""",-0.4,-1,0,2
"1068","1067,""""""And now undo my bundle, Joe,"""" said the first woman.""",-0.25,0,0,-1
"1069","1068,""Joe went down on his knees for the greater convenience of opening it, and having unfastened a great many knots, dragged out a large and heavy roll of some dark stuff.""",0.4,0,5,2
"1070","1069,""""""What do you call this?"""" said Joe.""",0,0,0,0
"1071","1070,""""""Bed-curtains!""""""",0,0,0,0
"1072","1071,""""""Ah!"""" returned the woman, laughing and leaning forward on her crossed arms.""",1.2,0,1,2
"1073","1072,""""""Bed-curtains!""""""",0,0,0,0
"1074","1073,""""""You don't mean to say you took 'em down, rings and all, with him lying there?"""" said Joe.""",-0.5,-1,0,-1
"1075","1074,""""""Yes I do,"""" replied the woman.""",0.8,0,1,0
"1076","1075,""""""Why not?""""""",0,0,0,0
"1077","1076,""""""You were born to make your fortune,"""" said Joe, """"and you' certainly do it.""""""",0.5,1,2,1
"1078","1077,""""""I certainly shan't hold my hand, when I can get anything in it by reaching it out, for the sake of such a man as He was, I promise you, Joe,"""" returned the woman coolly.""",1,1,2,1
"1079","1078,""""""Don't drop that oil upon the blankets, now.""""""",0,0,-1,0
"1080","1079,""""""His blankets?"""" asked Joe.""",0,0,0,0
"1081","1080,""""""Whose else's do you think?"""" replied the woman.""",0,0,0,0
"1082","1081,""""""He isn't likely to take cold without 'em, I dare say.""""""",-0.5,-1,0,-1
"1083","1082,""""""I hope he didn't die of anything catching? Eh?"""" said old Joe, stopping in his work, and looking up.""",-0.4,0,-2,0
"1084","1083,""""""Don't you be afraid of that,"""" returned the woman.""",-0.75,-1,-2,-1
"1085","1084,""""""I an't so fond of his company that I'd loiter about him for such things, if he did. Ah! you may look through that shirt till your eyes ache; but you won't find a hole in it, nor a threadbare place. It's the best he had, and a fine one too. They'd have wasted it, if it hadn't been for me.""""""",-1.05,1,3,-2
"1086","1085,""""""What do you call wasting of it?"""" asked old Joe.""",-1,-1,-2,-1
"1087","1086,""""""Putting it on him to be buried in, to be sure,"""" replied the woman with a laugh.""",-0.1,0,1,0
"1088","1087,""""""Somebody was fool enough to do it, but I took it off again. If calico an't good enough for such a purpose, it isn't good enough for anything. It's quite as becoming to the body. He can't look uglier than he did in that one.""""""",-1.25,0,1,0
"1089","1088,Scrooge listened to this dialogue in horror.",-1,0,0,-1
"1090","1089,""As they sat grouped about their spoil, in the scanty light afforded by the old man's lamp, he viewed them with a detestation and disgust, which could hardly have been greater, though they had been obscene demons, marketing the corpse itself.""",-4.55,-3,-3,-4
"1091","1090,""""""Ha, ha!"""" laughed the same woman, when old Joe, producing a flannel bag with money in it, told out their several gains upon the ground.""",2.5,1,5,2
"1092","1091,""""""This is the end of it, you see! He frightened every one away from him when he was alive, to profit us when he was dead! Ha, ha, ha!""""""",-1,-1,0,0
"1093","1092,""""""Spirit!"""" said Scrooge, shuddering from head to foot.""",-0.5,0,1,1
"1094","1093,""""""I see, I see. The case of this unhappy man might be my own. My life tends that way, now. Merciful Heaven, what is this!""""""",0.55,1,0,-1
"1095","1094,""He recoiled in terror, for the scene had changed, and now he almost touched a bed: a bare, uncurtained bed: on which, beneath a ragged sheet, there lay a something covered up, which, though it was dumb, announced itself in awful language.""",-4.05,-4,-9,-4
"1096","1095,""The room was very dark, too dark to be observed with any accuracy, though Scrooge glanced round it in obedience to a secret impulse, anxious to know what kind of room it was.""",-0.6,-2,0,1
"1097","1096,""A pale light, rising in the outer air, fell straight upon the bed; and on it, plundered and bereft, unwatched, unwept, uncared for, was the body of this man.""",-1,-3,1,-1
"1098","1097,Scrooge glanced towards the Phantom.",-0.5,0,0,-1
"1099","1098,Its steady hand was pointed to the head.",0.6,1,0,0
"1100","1099,""The cover was so carelessly adjusted that the slightest raising of it, the motion of a finger upon Scrooge's part, would have disclosed the face.""",0,0,0,0
"1101","1100,""He thought of it, felt how easy it would be to do, and longed to do it; but had no more power to withdraw the veil than to dismiss the spectre at his side.""",0,1,0,-1
"1102","1101,""Oh cold, cold, rigid, dreadful Death, set up thine altar here, and dress it with such terrors as thou hast at thy command: for this is thy dominion!""",-2.75,-4,-5,-4
"1103","1102,""But of the loved, revered, and honoured head, thou canst not turn one hair to thy dread purposes, or make one feature odious.""",-0.45,0,5,-1
"1104","1103,""It is not that the hand is heavy and will fall down when released; it is not that the heart and pulse are still; but that the hand WAS open, generous, and true; the heart brave, warm, and tender; and the pulse a man's.""",2.75,3,9,2
"1105","1104,""Strike, Shadow, strike!""",-0.75,-1,-1,-1
"1106","1105,""And see his good deeds springing from the wound, to sow the world with life immortal!""",0.35,0,5,1
"1107","1106,""No voice pronounced these words in Scrooge's ears, and yet he heard them when he looked upon the bed.""",0,0,-1,-1
"1108","1107,""He thought, if this man could be raised up now, what would be his foremost thoughts?""",0.4,1,0,0
"1109","1108,""Avarice, hard-dealing, griping cares?""",0.5,-2,1,-1
"1110","1109,""They have brought him to a rich end, truly!""",0.5,1,2,0
"1111","1110,""He lay, in the dark empty house, with not a man, a woman, or a child, to say that he was kind to me in this or that, and for the memory of one kind word I will be kind to him.""",0.25,-1,1,3
"1112","1111,""A cat was tearing at the door, and there was a sound of gnawing rats beneath the hearth-stone.""",-0.6,-1,0,0
"1113","1112,""What they wanted in the room of death, and why they were so restless and disturbed, Scrooge did not dare to think.""",-2,-3,-6,-2
"1114","1113,""""""Spirit!"""" he said, """"this is a fearful place. In leaving it, I shall not leave its lesson, trust me. Let us go!""""""",0.15,0,-1,0
"1115","1114,Still the Ghost pointed with an unmoved finger to the head.",-1.4,-1,-1,0
"1116","1115,""""""I understand you,"""" Scrooge returned, """"and I would do it, if I could. But I have not the power, Spirit. I have not the power.""""""",0.5,0,1,1
"1117","1116,Again it seemed to look upon him.",0,0,0,0
"1118","1117,""""""If there is any person in the town, who feels emotion caused by this man's death,"""" said Scrooge quite agonised, """"show that person to me, Spirit, I beseech you!""""""",-0.25,-2,-4,0
"1119","1118,""The Phantom spread its dark robe before him for a moment, like a wing; and withdrawing it, revealed a room by daylight, where a mother and her children were.""",-0.6,0,2,-1
"1120","1119,""She was expecting some one, and with anxious eagerness; for she walked up and down the room; started at every sound; looked out from the window; glanced at the clock; tried, but in vain, to work with her needle; and could hardly bear the voices of the children in their play.""",-0.75,0,-2,1
"1121","1120,At length the long-expected knock was heard.",0,-1,0,0
"1122","1121,""She hurried to the door, and met her husband; a man whose face was careworn and depressed, though he was young.""",-0.85,-1,-2,-1
"1123","1122,""There was a remarkable expression in it now; a kind of serious delight of which he felt ashamed, and which he struggled to repress.""",0.25,-1,3,1
"1124","1123,""He sat down to the dinner that had been hoarding for him by the fire; and when she asked him faintly what news (which was not until after a long silence), he appeared embarrassed how to answer.""",-0.65,0,-4,1
"1125","1124,""""""Is it good?"""" she said, """"or bad?""""--to help him.""",0,0,2,0
"1126","1125,""""""Bad,"""" he answered.""",-0.75,-1,-3,-1
"1127","1126,""""""We are quite ruined?""""""",-0.75,-1,-2,-1
"1128","1127,""""""No. There is hope yet, Caroline.""""""",0.5,0,1,1
"1129","1128,""""""If he relents,"""" she said, amazed, """"there is! Nothing is past hope, if such a miracle has happened.""""""",1.75,2,8,2
"1130","1129,""""""He is past relenting,"""" said her husband.""",0,0,0,0
"1131","1130,""""""He is dead.""""""",-1,-1,-3,0
"1132","1131,""She was a mild and patient creature if her face spoke truth; but she was thankful in her soul to hear it, and she said so, with clasped hands.""",2.25,2,2,1
"1133","1132,""She prayed forgiveness the next moment, and was sorry; but the first was the emotion of her heart.""",-0.5,-1,-1,0
"1134","1133,""""""What the half-drunken woman whom I told you of last night, said to me, when I tried to see him and obtain a week's delay; and what I thought was a mere excuse to avoid me; turns out to have been quite true. He was not only very ill, but dying, then.""""""",-2.5,-4,-6,-5
"1135","1134,""""""To whom will our debt be transferred?""""""",-0.75,-1,-2,-1
"1136","1135,""""""I don't know. But before that time we shall be ready with the money; and even though we were not, it would be a bad fortune indeed to find so merciless a creditor in his successor. We may sleep to-night with light hearts, Caroline!""""""",0.65,0,-1,0
"1137","1136,Yes.",0.8,0,1,0
"1138","1137,""Soften it as they would, their hearts were lighter.""",0.4,1,0,0
"1139","1138,""The children's faces, hushed and clustered round to hear what they so little understood, were brighter; and it was a happier house for this man's death!""",0.35,1,-2,-1
"1140","1139,""The only emotion that the Ghost could show him, caused by the event, was one of pleasure.""",-0.1,1,2,0
"1141","1140,""""""Let me see some tenderness connected with a death,"""" said Scrooge; """"or that dark chamber, Spirit, which we left just now, will be for ever present to me.""""""",0.2,-3,1,2
"1142","1141,""The Ghost conducted him through several streets familiar to his feet; and as they went along, Scrooge looked here and there to find himself, but nowhere was he to be seen.""",0.2,0,-1,1
"1143","1142,They entered poor Bob Cratchit's house; the dwelling he had visited before; and found the mother and the children seated round the fire.",-0.15,-1,-4,1
"1144","1143,Quiet.",0.25,1,0,1
"1145","1144,Very quiet.",0.25,1,0,1
"1146","1145,""The noisy little Cratchits were as still as statues in one corner, and sat looking up at Peter, who had a book before him.""",-0.75,-1,-1,-1
"1147","1146,The mother and her daughters were engaged in sewing.",0.6,0,0,1
"1148","1147,But surely they were very quiet!",0.25,1,0,1
"1149","1148,""""""'And He took a child, and set him in the midst of them.'""""""",0.6,0,0,1
"1150","1149,Where had Scrooge heard those words?",0,0,0,-1
"1151","1150,He had not dreamed them.",0,0,0,0
"1152","1151,""The boy must have read them out, as he and the Spirit crossed the threshold.""",0.75,0,1,0
"1153","1152,Why did he not go on?",0,0,0,0
"1154","1153,""The mother laid her work upon the table, and put her hand up to her face.""",0.25,1,0,0
"1155","1154,""""""The colour hurts my eyes,"""" she said.""",-0.75,-1,-2,0
"1156","1155,The colour?",0,0,0,0
"1157","1156,""Ah, poor Tiny Tim!""",-0.5,-1,-2,0
"1158","1157,""""""They're better now again,"""" said Cratchit's wife.""",0.8,1,2,0
"1159","1158,""""""It makes them weak by candle-light; and I wouldn't show weak eyes to your father when he comes home, for the world. It must be near his time.""""""",-0.5,-1,-2,0
"1160","1159,""""""Past it rather,"""" Peter answered, shutting up his book.""",0,0,0,0
"1161","1160,""""""But I think he has walked a little slower than he used, these few last evenings, mother.""""""",-0.25,-1,0,0
"1162","1161,They were very quiet again.",0.25,1,0,1
"1163","1162,""At last she said, and in a steady, cheerful voice, that only faltered once:""",0.55,1,2,1
"1164","1163,""""""I have known him walk with--I have known him walk with Tiny Tim upon his shoulder, very fast indeed.""""""",0,1,0,1
"1165","1164,""""""And so have I,"""" cried Peter.""",-1,0,-2,0
"1166","1165,""""""Often.""""""",0,0,0,0
"1167","1166,""""""And so have I,"""" exclaimed another.""",0,0,0,0
"1168","1167,So had all.",0,0,0,0
"1169","1168,""""""But he was very light to carry,"""" she resumed, intent upon her work, """"and his father loved him so, that it was no trouble: no trouble. And there is your father at the door!""""""",0.25,1,0,0
"1170","1169,""She hurried out to meet him; and little Bob in his comforter --he had need of it, poor fellow--came in.""",-0.75,-1,-2,0
"1171","1170,""His tea was ready for him on the hob, and they all tried who should help him to it most.""",0.8,1,2,0
"1172","1171,""Then the two young Cratchits got upon his knees and laid, each child a little cheek, against his face, as if they said, """"Don't mind it, father. Don't be grieved!""""""",0,0,-2,2
"1173","1172,""Bob was very cheerful with them, and spoke pleasantly to all the family.""",1.55,2,2,0
"1174","1173,""He looked at the work upon the table, and praised the industry and speed of Mrs. Cratchit and the girls.""",0.5,1,3,1
"1175","1174,""They would be done long before Sunday, he said.""",0,0,0,0
"1176","1175,""""""Sunday! You went to-day, then, Robert?"""" said his wife.""",0,0,0,0
"1177","1176,""""""Yes, my dear,"""" returned Bob.""",1.3,0,3,1
"1178","1177,""""""I wish you could have gone. It would have done you good to see how green a place it is. But you' see it often. I promised him that I would walk there on a Sunday. My little, little child!"""" cried Bob.""",1.65,2,3,3
"1179","1178,""""""My little child!""""""",0.6,0,0,1
"1180","1179,He broke down all at once.",-0.75,-1,-1,-1
"1181","1180,He couldn't help it.",0,0,2,0
"1182","1181,""If he could have helped it, he and his child would have been farther apart perhaps than they were.""",1.4,1,0,1
"1183","1182,""He left the room, and went up-stairs into the room above, which was lighted cheerfully, and hung with Christmas.""",1,-1,2,0
"1184","1183,""There was a chair set close beside the child, and there were signs of some one having been there, lately.""",0.6,0,0,1
"1185","1184,""Poor Bob sat down in it, and when he had thought a little and composed himself, he kissed the little face.""",0.3,-1,-2,1
"1186","1185,""He was reconciled to what had happened, and went down again quite happy.""",0.75,1,3,1
"1187","1186,""They drew about the fire, and talked; the girls and mother working still.""",0,0,-2,1
"1188","1187,""Bob told them of the extraordinary kindness of Mr. Scrooge's nephew, whom he had scarcely seen but once, and who, meeting him in the street that day, and seeing that he looked a little--""""just a little down you know,"""" said Bob, inquired what had happened to distress him.""",-0.25,0,0,0
"1189","1188,""""""On which,"""" said Bob, """"for he is the pleasantest-spoken gentleman you ever heard, I told him. 'I am heartily sorry for it, Mr. Cratchit,' he said, 'and heartily sorry for your good wife.' By the bye, how he ever knew that, I don't know.""""""",1.75,1,2,3
"1190","1189,""""""Knew what, my dear?""""""",0.5,0,2,1
"1191","1190,""""""Why, that you were a good wife,"""" replied Bob.""",0.75,1,3,1
"1192","1191,""""""Everybody knows that!"""" said Peter.""",0,0,0,0
"1193","1192,""""""Very well observed, my boy!"""" cried Bob.""",0.05,1,-2,-1
"1194","1193,""""""I hope they do. 'Heartily sorry,' he said, 'for your good wife. If I can be of service to you in any way,' he said, giving me his card, 'that's where I live. Pray come to me.' Now, it wasn't,"""" cried Bob, """"for the sake of anything he might be able to do for us, so much as for his kind way, that this was quite delightful. It really seemed as if he had known our Tiny Tim, and felt with us.""""""",1.35,1,8,6
"1195","1194,""""""I' sure he's a good soul!"""" said Mrs. Cratchit.""",0.75,1,3,1
"1196","1195,""""""You would be surer of it, my dear,"""" returned Bob, """"if you saw and spoke to him. I shouldn't be at all surprised-- mark what I say!--if he got Peter a better situation.""""""",1.3,1,4,0
"1197","1196,""""""Only hear that, Peter,"""" said Mrs. Cratchit.""",0,0,0,0
"1198","1197,""""""And then,"""" cried one of the girls, """"Peter will be keeping company with some one, and setting up for himself.""""""",-1,0,-2,0
"1199","1198,""""""Get along with you!"""" retorted Peter, grinning.""",0,0,0,0
"1200","1199,""""""It's just as likely as not,"""" said Bob, """"one of these days; though there's plenty of time for that, my dear. But however and whenever we part from one another, I am sure we shall none of us forget poor Tiny Tim--shall we--or this first parting that there was among us?""""""",-0.5,-1,-1,0
"1201","1200,""""""Never, father!"""" cried they all.""",-1,0,-2,0
"1202","1201,""""""And I know,"""" said Bob, """"I know, my dears, that when we recollect how patient and how mild he was; although he was a little, little child; we shall not quarrel easily among ourselves, and forget poor Tiny Tim in doing it.""""""",-0.4,-1,-3,0
"1203","1202,""""""No, never, father!"""" they all cried again.""",-1,0,-3,0
"1204","1203,""""""I am very happy,"""" said little Bob, """"I am very happy!""""""",0.75,1,3,1
"1205","1204,""Mrs. Cratchit kissed him, his daughters kissed him, the two young Cratchits kissed him, and Peter and himself shook hands.""",0.4,0,0,1
"1206","1205,""Spirit of Tiny Tim, thy childish essence was from God!""",-0.25,-1,0,1
"1207","1206,""""""Spectre,"""" said Scrooge, """"something informs me that our parting moment is at hand. I know it, but I know not how. Tell me what man that was whom we saw lying dead?""""""",-1.1,-2,-3,-1
"1208","1207,""The Ghost of Christmas Yet To Come conveyed him, as before--though at a different time, he thought: indeed, there seemed no order in these latter visions, save that they were in the Future--into the resorts of business men, but showed him not himself.""",-0.1,0,1,1
"1209","1208,""Indeed, the Spirit did not stay for anything, but went straight on, as to the end just now desired, until besought by Scrooge to tarry for a moment.""",1.9,0,4,0
"1210","1209,""""""This court,"""" said Scrooge, """"through which we hurry now, is where my place of occupation is, and has been for a length of time. I see the house. Let me behold what I shall be, in days to come!""""""",0.1,0,0,1
"1211","1210,The Spirit stopped; the hand was pointed elsewhere.",0.1,0,0,1
"1212","1211,""""""The house is yonder,"""" Scrooge exclaimed.""",0,0,0,0
"1213","1212,""""""Why do you point away?""""""",0,0,0,0
"1214","1213,The inexorable finger underwent no change.",-0.6,-1,-4,0
"1215","1214,""Scrooge hastened to the window of his office, and looked in.""",0,0,0,0
"1216","1215,""It was an office still, but not his.""",0,0,0,0
"1217","1216,""The furniture was not the same, and the figure in the chair was not himself.""",0,0,0,0
"1218","1217,The Phantom pointed as before.",-0.5,0,0,-1
"1219","1218,""He joined it once again, and wondering why and whither he had gone, accompanied it until they reached an iron gate.""",0.6,0,1,2
"1220","1219,He paused to look round before entering.",0,0,0,0
"1221","1220,A churchyard.",0,0,0,0
"1222","1221,""Here, then; the wretched man whose name he had now to learn, lay underneath the ground.""",0.3,-1,0,0
"1223","1222,It was a worthy place.",0.75,1,2,1
"1224","1223,""Walled in by houses; overrun by grass and weeds, the growth of vegetation's death, not life; choked up with too much burying; fat with repleted appetite.""",-2.75,-3,-2,-2
"1225","1224,A worthy place!",0.75,1,2,1
"1226","1225,""The Spirit stood among the graves, and pointed down to One.""",0.5,0,1,1
"1227","1226,He advanced towards it trembling.",0.25,1,-1,0
"1228","1227,""The Phantom was exactly as it had been, but he dreaded that he saw new meaning in its solemn shape.""",-0.45,-1,-3,0
"1229","1228,""""""Before I draw nearer to that stone to which you point,"""" said Scrooge, """"answer me one question. Are these the shadows of the things that Will be, or are they shadows of things that May be, only?""""""",0,0,0,0
"1230","1229,Still the Ghost pointed downward to the grave by which it stood.",-1.1,0,-3,-1
"1231","1230,""""""Men's courses will foreshadow certain ends, to which, if persevered in, they must lead,"""" said Scrooge.""",1.05,1,1,1
"1232","1231,""""""But if the courses be departed from, the ends will change. Say it is thus with what you show me!""""""",-0.25,0,0,-1
"1233","1232,The Spirit was immovable as ever.",-0.1,-1,1,1
"1234","1233,""Scrooge crept towards it, trembling as he went; and following the finger, read upon the stone of the neglected grave his own name, EBENEZER SCROOGE.""",-2.35,-2,-6,-4
"1235","1234,""""""Am I that man who lay upon the bed?"""" he cried, upon his knees.""",-1,0,-2,0
"1236","1235,""The finger pointed from the grave to him, and back again.""",-0.5,0,-2,-1
"1237","1236,""""""No, Spirit! Oh no, no!""""""",0.5,0,0,1
"1238","1237,The finger still was there.",0,0,0,0
"1239","1238,""""""Spirit!"""" he cried, tight clutching at its robe, """"hear me! I am not the man I was. I will not be the man I must have been but for this intercourse. Why show me this, if I am past all hope!""""""",0.25,0,1,3
"1240","1239,For the first time the hand appeared to shake.",0,-1,0,0
"1241","1240,""""""Good Spirit,"""" he pursued, as down upon the ground he fell before it: """"Your nature intercedes for me, and pities me. Assure me that I yet may change these shadows you have shown me, by an altered life!""""""",1.3,1,4,1
"1242","1241,The kind hand trembled.",0.5,0,2,1
"1243","1242,""""""I will honour Christmas in my heart, and try to keep it all the year. I will live in the Past, the Present, and the Future. The Spirits of all Three shall strive within me. I will not shut out the lessons that they teach. Oh, tell me I may sponge away the writing on this stone!""""""",0.9,0,2,1
"1244","1243,""In his agony, he caught the spectral hand.""",-0.5,-1,0,-2
"1245","1244,""It sought to free itself, but he was strong in his entreaty, and detained it.""",0.4,2,1,0
"1246","1245,""The Spirit, stronger yet, repulsed him.""",0.5,0,1,1
