,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
1300,1301,"1300,""""""He sha'n't know who sends it. It's twice the size of Tiny Tim. Joe Miller never made such a joke as sending it to Bob's will be!""""""",0.6,-1,2,-1,139,27,shall not know who sends it it is twice the size of tiny tim joe miller never made such a joke as sending it to bob own will be,0.40813046616116383,0.5,0.17821704030651087,0.38242592388201563,-0.7858436595984516,-1.0,-0.3959372022611212,-1.8605611381952045,0.5832716495678789,1.0,0.2726004065804513,0.6823474067976009,-0.8677718098578093,-1.0,-0.5307870837430768,-0.756034299568328,0.46942446043165476,0.38848920863309355,1.2014388489208634,0.43884892086330934,0.6245503597122303,1.503083413476337,1.6706233452291253,1.6112941430724248,0.7839950114259335,0.46942446043165476,1.503083413476337,0.38848920863309355,1.6706233452291253,1.2014388489208634,1.6112941430724248,0.43884892086330934,0.7839950114259335
1301,1302,"1301,""The hand in which he wrote the address was not a steady one, but write it he did, somehow, and went down-stairs to open the street door, ready for the coming of the poulterer's man.""",1.4,2,0,0,188,35,hand in which he wrote the address was not a steady one but write it he did somehow and went down stairs to open the street door ready for the coming of the poulterer own man,1.1159866845519506,1.1666666666666667,0.39427143359144695,0.688424920769044,1.543383628067298,2.0,0.5554885662095723,2.87082298444173,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.46762589928057563,0.381294964028777,1.1942446043165467,0.4460431654676259,0.6223021582733812,1.4952729903477404,1.6399440372888638,1.597749884735496,0.8108209878568374,0.46762589928057563,1.4952729903477404,0.381294964028777,1.6399440372888638,1.1942446043165467,1.597749884735496,0.4460431654676259,0.8108209878568374
1302,1303,"1302,""As he stood there, waiting his arrival, the knocker caught his eye.""",0.0,0,0,0,74,12,he stood there waiting his arrival the knocker caught his eye,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.46834532374100724,0.38848920863309355,1.1798561151079137,0.43884892086330934,0.6188848920863309,1.4983971595991787,1.6706233452291253,1.5706613680616393,0.7839950114259335,0.46834532374100724,1.4983971595991787,0.38848920863309355,1.6706233452291253,1.1798561151079137,1.5706613680616393,0.43884892086330934,0.7839950114259335
1303,1304,"1303,""""""I shall love it, as long as I live!"""" cried Scrooge, patting it with his hand.""",-0.25,1,1,1,87,16,shall love it as long as i live cried scrooge patting it with his hand,-0.3439667658790469,-0.20833333333333334,-0.28160662563924516,-0.2688248023124412,0.7669745321787148,1.0,0.6093952948113373,3.1388979601906604,0.22537821196021987,0.5,0.2174297706593039,0.5755841179763647,0.5236468285273771,1.0,0.48193377548255534,1.2754832249431942,0.4852517985611511,0.4028776978417266,1.223021582733813,0.4676258992805755,0.6446942446043165,1.571815137007986,1.7319819611096479,1.6519269180832101,0.8912989171495491,0.4852517985611511,1.571815137007986,0.4028776978417266,1.7319819611096479,1.223021582733813,1.6519269180832101,0.4676258992805755,0.8912989171495491
1304,1305,"1304,""""""I scarcely ever looked at it before. What an honest expression it has in its face! It's a wonderful knocker!--Here's the Turkey! Hallo! Whoop! How are you! Merry Christmas!""""""",2.4,2,9,2,183,29,scarcely ever looked at it before what an honest expression it has in its face it is a wonderful knocker here is the turkey hallo whoop how are you merry christmas,2.0008069575404335,2.0,0.9138051095284977,1.4242432546092025,1.543383628067298,2.0,0.6748864522916533,3.4645816161773513,3.0885257128214922,4.5,1.3973345834162132,2.858873338821592,1.2193561477199704,2.0,0.5479062387902509,1.4078239525226157,0.49244604316546764,0.4028776978417266,1.2302158273381294,0.4676258992805755,0.6482913669064747,1.6030568295223724,1.7319819611096479,1.6654711764201384,0.8912989171495491,0.49244604316546764,1.6030568295223724,0.4028776978417266,1.7319819611096479,1.2302158273381294,1.6654711764201384,0.4676258992805755,0.8912989171495491
1305,1306,"1305,It was a Turkey!",0.0,0,0,0,21,4,was a turkey,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.49604316546762595,0.4028776978417266,1.2446043165467626,0.48201438848920863,0.656384892086331,1.6186776757795653,1.7319819611096479,1.6925596930939957,0.9449508700113571,0.49604316546762595,1.6186776757795653,0.4028776978417266,1.7319819611096479,1.2446043165467626,1.6925596930939957,0.48201438848920863,0.9449508700113571
1306,1307,"1306,""He never could have stood upon his legs, that bird.""",0.0,0,0,0,58,10,never could have stood upon his legs that bird,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.49244604316546764,0.39568345323741005,1.2446043165467626,0.4748201438848921,0.6518884892086331,1.6030568295223724,1.7013026531693864,1.6925596930939957,0.9181248935804531,0.49244604316546764,1.6030568295223724,0.39568345323741005,1.7013026531693864,1.2446043165467626,1.6925596930939957,0.4748201438848921,0.9181248935804531
1307,1308,"1307,""He would have snapped 'em short off in a minute, like sticks of sealing-wax.""",0.5,1,2,0,83,14,would have snapped them short off in a minute like sticks of sealing wax,0.31964843886231553,0.4166666666666667,0.34200653753748567,0.6144018679546303,0.7669745321787148,1.0,0.6995017199089286,3.58699188741274,0.5832716495678789,1.0,0.5997879858620998,1.3155034587868095,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.49244604316546764,0.39568345323741005,1.2446043165467626,0.4748201438848921,0.6518884892086331,1.6030568295223724,1.7013026531693864,1.6925596930939957,0.9181248935804531,0.49244604316546764,1.6030568295223724,0.39568345323741005,1.7013026531693864,1.2446043165467626,1.6925596930939957,0.4748201438848921,0.9181248935804531
1308,1309,"1308,""""""Why, it's impossible to carry that to Camden Town,"""" said Scrooge.""",-0.5,-1,0,-1,75,11,it is impossible to carry that to camden town said scrooge,-0.5651718341261678,-0.4166666666666667,-0.6438088953795836,-0.7818138210757828,-0.7858436595984516,-1.0,-0.9396421821177349,-4.5643738730837855,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.8677718098578093,-1.0,-1.0784878454005995,-1.854721746715762,0.49244604316546764,0.4028776978417266,1.2374100719424461,0.45323741007194246,0.6464928057553957,1.6030568295223724,1.7319819611096479,1.6790154347570672,0.8376469642877414,0.49244604316546764,1.6030568295223724,0.4028776978417266,1.7319819611096479,1.2374100719424461,1.6790154347570672,0.45323741007194246,0.8376469642877414
1309,1310,"1309,""""""You must have a cab.""""""",0.0,0,0,1,31,5,must have a cab,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,1.8779770885984324,4.075945395477154,0.4881294964028778,0.4028776978417266,1.2374100719424461,0.45323741007194246,0.6454136690647482,1.584311814013741,1.7319819611096479,1.6790154347570672,0.8376469642877414,0.4881294964028778,1.584311814013741,0.4028776978417266,1.7319819611096479,1.2374100719424461,1.6790154347570672,0.45323741007194246,0.8376469642877414
1310,1311,"1310,""The chuckle with which he said this, and the chuckle with which he paid for the Turkey, and the chuckle with which he paid for the cab, and the chuckle with which he recompensed the boy, were only to be exceeded by the chuckle with which he sat down breathless in his chair again, and chuckled till he cried.""",0.15,1,-2,1,315,59,chuckle with which he said this and the chuckle with which he paid for the turkey and the chuckle with which he paid for the cab and the chuckle with which he recompensed the boy were only to be exceeded by the chuckle with which he sat down breathless in his chair again and chuckled till he cried,0.00996134331634641,0.125,-0.06090160306751067,0.04376090579585342,0.7669745321787148,1.0,0.14944940706737983,0.8516142406821299,-0.8483021008627571,-1.0,-0.2414023109941469,-0.3123233936214743,0.5236468285273771,1.0,0.0186076659717585,0.3460512867537797,0.47877697841726624,0.39568345323741005,1.20863309352518,0.4460431654676259,0.6322841726618704,1.5436976137450389,1.7013026531693864,1.6248384014093533,0.8108209878568374,0.47877697841726624,1.5436976137450389,0.39568345323741005,1.7013026531693864,1.20863309352518,1.6248384014093533,0.4460431654676259,0.8108209878568374
1311,1312,"1311,""Shaving was not an easy task, for his hand continued to shake very much; and shaving requires attention, even when you don't dance while you are at it.""",1.4,0,1,3,158,28,was not an easy task for his hand continued to shake very much and shaving requires attention even when you do not dance while you are at it,1.1159866845519506,1.1666666666666667,0.5157457918553667,0.8604697063950099,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.09000232270079535,0.3289932784291895,1.9150654669125637,3.0,0.9363929735422908,2.187128143306734,0.47338129496402886,0.38848920863309355,1.1870503597122302,0.4460431654676259,0.6237410071942446,1.5202663443592495,1.6706233452291253,1.5842056263985675,0.8108209878568374,0.47338129496402886,1.5202663443592495,0.38848920863309355,1.6706233452291253,1.1870503597122302,1.5842056263985675,0.4460431654676259,0.8108209878568374
1312,1313,"1312,""But if he had cut the end of his nose off, he would have put a piece of sticking-plaister over it, and been quite satisfied.""",0.75,1,1,1,131,25,if he had cut the end of his nose off he would have put a piece of sticking plaister over it and been quite satisfied,0.5408535071094364,0.625,0.27271204506095803,0.5162597063201341,0.7669745321787148,1.0,0.38225576781103193,2.009346515100059,0.22537821196021987,0.5,0.11039529992806167,0.368456686477473,0.5236468285273771,1.0,0.25312496086878306,0.8164928601095778,0.4669064748201439,0.38848920863309355,1.1726618705035972,0.43884892086330934,0.616726618705036,1.4921488210963014,1.6706233452291253,1.5571171097247107,0.7839950114259335,0.4669064748201439,1.4921488210963014,0.38848920863309355,1.6706233452291253,1.1726618705035972,1.5571171097247107,0.43884892086330934,0.7839950114259335
1313,1314,"1313,""He dressed himself """"all in his best,"""" and at last got out into the streets.""",0.5,1,3,0,84,15,dressed himself all in his best and at last got out into the streets,0.31964843886231553,0.4166666666666667,0.3131054001757776,0.5734690319816368,0.7669745321787148,1.0,0.6514469608878615,3.348018410569786,0.9411650871755378,1.5,0.8717513220019344,1.8417924841042506,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.4705035971223022,0.39568345323741005,1.1726618705035972,0.45323741007194246,0.6230215827338129,1.5077696673534948,1.7013026531693864,1.5571171097247107,0.8376469642877414,0.4705035971223022,1.5077696673534948,0.39568345323741005,1.7013026531693864,1.1726618705035972,1.5571171097247107,0.45323741007194246,0.8376469642877414
1314,1315,"1314,""The people were by this time pouring forth, as he had seen them with the Ghost of Christmas Present; and walking with his hands behind him, Scrooge regarded every one with a delighted smile.""",1.15,2,4,3,197,34,people were by this time pouring forth as he had seen them with the ghost of christmas present and walking with his hands behind him scrooge regarded every one with a delighted smile,0.8947816163048297,0.9583333333333333,0.3192129047734386,0.5821191235254939,1.543383628067298,2.0,0.5724626555717265,2.955234127765509,1.2990585247831967,2.0,0.48005929580890283,1.0838108472568775,1.9150654669125637,3.0,0.744044816411485,1.8012778386951376,0.48237410071942444,0.381294964028777,1.1798561151079137,0.460431654676259,0.6259892086330936,1.5593184600022314,1.6399440372888638,1.5706613680616393,0.8644729407186453,0.48237410071942444,1.5593184600022314,0.381294964028777,1.6399440372888638,1.1798561151079137,1.5706613680616393,0.460431654676259,0.8644729407186453
1315,1316,"1315,""He looked so irresistibly pleasant, in a word, that three or four good-humoured fellows said, """"Good morning, sir! A merry Christmas to you!""""""",3.8,4,11,5,149,23,looked so irresistibly pleasant in a word that three or four good humoured fellows said good morning sir a merry christmas to you,3.23955533972431,3.1666666666666665,1.9155857460900798,2.8430705472549844,3.0962018198444645,4.0,1.734903842633499,8.735985457219032,3.80431258803681,5.5,2.196464521243684,4.405307214985554,3.3064841052977503,5.0,2.0581174742951247,4.437306916849313,0.4794964028776978,0.37410071942446044,1.1726618705035972,0.460431654676259,0.6216726618705035,1.5468217829964768,1.6092647293486024,1.5571171097247107,0.8644729407186453,0.4794964028776978,1.5468217829964768,0.37410071942446044,1.6092647293486024,1.1726618705035972,1.5571171097247107,0.460431654676259,0.8644729407186453
1316,1317,"1316,""And Scrooge said often afterwards, that of all the blithe sounds he had ever heard, those were the blithest in his ears.""",0.5,1,2,0,127,22,scrooge said often afterwards that of all the blithe sounds he had ever heard those were the blithest in his ears,0.31964843886231553,0.4166666666666667,0.18433054597029327,0.39108451476803124,0.7669745321787148,1.0,0.4373292772351557,2.283223822928327,0.5832716495678789,1.0,0.3527020734055989,0.8373559044799272,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.4920863309352517,0.381294964028777,1.1942446043165467,0.4892086330935252,0.6392086330935252,1.6014947448966528,1.6399440372888638,1.597749884735496,0.9717768464422609,0.4920863309352517,1.6014947448966528,0.381294964028777,1.6399440372888638,1.1942446043165467,1.597749884735496,0.4892086330935252,0.9717768464422609
1317,1318,"1317,""He had not gone far, when coming on towards him he beheld the portly gentleman, who had walked into his counting-house the day before, and said, """"Scrooge and Marley's, I believe?""""""",1.0,0,0,1,188,31,had not gone far when coming on towards him he beheld the portly gentleman who had walked into his counting house the day before and said scrooge and marley own i believe,0.7620585753565572,0.8333333333333334,0.3001787350647439,0.5551609268006688,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,0.17437124439094812,0.6585129452222038,0.5089928057553956,0.37410071942446044,1.2158273381294964,0.5179856115107914,0.654226618705036,1.67491272230546,1.6092647293486024,1.6383826597462816,1.0790807521658767,0.5089928057553956,1.67491272230546,0.37410071942446044,1.6092647293486024,1.2158273381294964,1.6383826597462816,0.5179856115107914,1.0790807521658767
1318,1319,"1318,""It sent a pang across his heart to think how this old gentleman would look upon him when they met; but he knew what path lay straight before him, and he took it.""",1.1,0,1,0,168,33,sent a pang across his heart to think how this old gentleman would look upon him when they met but he knew what path lay straight before him and he took it,0.8505406026554055,0.9166666666666667,0.3132525937296477,0.5736775030020483,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.06425111799242769,0.27916091271740684,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.5089928057553956,0.37410071942446044,1.2158273381294964,0.5179856115107914,0.654226618705036,1.67491272230546,1.6092647293486024,1.6383826597462816,1.0790807521658767,0.5089928057553956,1.67491272230546,0.37410071942446044,1.6092647293486024,1.2158273381294964,1.6383826597462816,0.5179856115107914,1.0790807521658767
1319,1320,"1319,""""""My dear sir,"""" said Scrooge, quickening his pace, and taking the old gentleman by both his hands.""",1.75,0,2,3,106,17,dear sir said scrooge quickening his pace and taking the old gentleman by both his hands,1.4256737800979198,1.4583333333333335,1.1587401912335815,1.7711461255235323,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.5832716495678789,1.0,0.47989466722965735,1.083492266760917,1.9150654669125637,3.0,1.6414622373499117,3.6014967251041514,0.5032374100719423,0.37410071942446044,1.223021582733813,0.5179856115107914,0.6545863309352518,1.6499193682939508,1.6092647293486024,1.6519269180832101,1.0790807521658767,0.5032374100719423,1.6499193682939508,0.37410071942446044,1.6092647293486024,1.223021582733813,1.6519269180832101,0.5179856115107914,1.0790807521658767
1320,1321,"1320,""""""How do you do? I hope you succeeded yesterday. It was very kind of you. A merry Christmas to you, sir!""""""",2.75,2,10,4,113,21,do you do i hope you succeeded yesterday it was very kind of you a merry christmas to you sir,2.3104940530864027,2.291666666666667,1.499201268331788,2.2533429764514055,1.543383628067298,2.0,0.9401645732964862,4.78379403547382,3.446419150429151,5.0,2.186515854511185,4.386055082723274,2.610774786105157,4.0,1.7841683661731993,3.8877651463761143,0.510431654676259,0.381294964028777,1.2302158273381294,0.5251798561151079,0.6617805755395683,1.6811610608083372,1.6399440372888638,1.6654711764201384,1.1059067285967805,0.510431654676259,1.6811610608083372,0.381294964028777,1.6399440372888638,1.2302158273381294,1.6654711764201384,0.5251798561151079,1.1059067285967805
1321,1322,"1321,""""""Mr. Scrooge?""""""",0.0,0,0,0,23,2,scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.5158273381294963,0.37410071942446044,1.1942446043165467,0.5467625899280576,0.6577338129496403,1.7045923301941266,1.6092647293486024,1.597749884735496,1.1863846578894925,0.5158273381294963,1.7045923301941266,0.37410071942446044,1.6092647293486024,1.1942446043165467,1.597749884735496,0.5467625899280576,1.1863846578894925
1322,1323,"1322,""""""Yes,"""" said Scrooge.""",0.8,0,1,0,29,3,said scrooge,0.5850945207588606,0.6666666666666667,3.138830666884998,4.575558894375744,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,1.502040972905476,3.061495590963987,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.5197841726618704,0.381294964028777,1.20863309352518,0.5467625899280576,0.6641187050359713,1.721775261077039,1.6399440372888638,1.6248384014093533,1.1863846578894925,0.5197841726618704,1.721775261077039,0.381294964028777,1.6399440372888638,1.20863309352518,1.6248384014093533,0.5467625899280576,1.1863846578894925
1323,1324,"1323,""""""That is my name, and I fear it may not be pleasant to you. Allow me to ask your pardon. And will you have the goodness""""--here Scrooge whispered in his ear.""",1.5,2,7,2,165,31,is my name and i fear it may not be pleasant to you allow me to ask your pardon and will you have the goodness here scrooge whispered in his ear,1.2044687118507988,1.25,0.496167869727992,0.832741390201003,1.543383628067298,2.0,0.6299534200253558,3.2411323020091896,2.3727388376061738,3.5,0.9949284882014486,2.0801584037926864,1.2193561477199704,2.0,0.5026429859093903,1.3170258904444077,0.520503597122302,0.381294964028777,1.1870503597122302,0.539568345323741,0.6571043165467625,1.7248994303284773,1.6399440372888638,1.5842056263985675,1.1595586814585883,0.520503597122302,1.7248994303284773,0.381294964028777,1.6399440372888638,1.1870503597122302,1.5842056263985675,0.539568345323741,1.1595586814585883
1324,1325,"1324,""""""Lord bless me!"""" cried the gentleman, as if his breath were taken away.""",1.0,1,0,2,80,13,bless me cried the gentleman as if his breath were taken away,0.7620585753565572,0.8333333333333334,0.8425007064618946,1.3232544458177353,0.7669745321787148,1.0,0.7549438361968777,3.862702255392197,-0.13251522564743914,0.0,-0.08000713078384815,0.0,1.2193561477199704,2.0,1.4110044536006983,3.1391985290300597,0.5223021582733811,0.38848920863309355,1.1798561151079137,0.5467625899280576,0.6593525179856115,1.7327098534570737,1.6706233452291253,1.5706613680616393,1.1863846578894925,0.5223021582733811,1.7327098534570737,0.38848920863309355,1.6706233452291253,1.1798561151079137,1.5706613680616393,0.5467625899280576,1.1863846578894925
1325,1326,"1325,""""""My dear Mr. Scrooge, are you serious?""""""",0.5,0,2,1,48,7,dear mr scrooge are you serious,0.31964843886231553,0.4166666666666667,0.7751937704325877,1.227927271047699,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.5832716495678789,1.0,1.2786133519850151,2.6291303077893295,0.5236468285273771,1.0,1.2982687902458143,2.9130508461256124,0.5532374100719423,0.4028776978417266,1.20863309352518,0.5683453237410072,0.6832733812949641,1.8670491312689341,1.7319819611096479,1.6248384014093533,1.2668625871822041,0.5532374100719423,1.8670491312689341,0.4028776978417266,1.7319819611096479,1.20863309352518,1.6248384014093533,0.5683453237410072,1.2668625871822041
1326,1327,"1326,""""""If you please,"""" said Scrooge.""",1.0,0,1,0,39,5,you please said scrooge,0.7620585753565572,0.8333333333333334,2.3343972984357824,3.4362355968240994,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.8704848436881808,1.839341662435449,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.5791366906474819,0.4244604316546763,1.2589928057553956,0.5755395683453237,0.7095323741007193,1.9795192243207242,1.8240198849304319,1.7196482097678525,1.293688563613108,0.5791366906474819,1.9795192243207242,0.4244604316546763,1.8240198849304319,1.2589928057553956,1.7196482097678525,0.5755395683453237,1.293688563613108
1327,1328,"1327,""""""Not a farthing less. A great many back-payments are included in it, I assure you. Will you do me that favour?""""""",1.9,3,5,1,120,21,a farthing less a great many back payments are included in it i assure you will you do me that favour,1.558396821046192,1.5833333333333333,1.0074373838937845,1.5568551473664254,2.319792723955881,3.0,1.4211469664433736,7.175691053210729,1.6569519623908557,2.5,1.0532543618636685,2.193027541361637,0.5236468285273771,1.0,0.3306167186976793,0.9719412865940286,0.6010791366906473,0.4316546762589928,1.2877697841726619,0.60431654676259,0.731205035971223,2.074806386489602,1.854699192870693,1.7738252431155666,1.4009924693367237,0.6010791366906473,2.074806386489602,0.4316546762589928,1.854699192870693,1.2877697841726619,1.7738252431155666,0.60431654676259,1.4009924693367237
1328,1329,"1328,""""""My dear sir,"""" said the other, shaking hands with him.""",0.75,0,2,1,63,10,dear sir said the other shaking hands with him,0.5408535071094364,0.625,0.8189331928971874,1.2898756498567985,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.5832716495678789,1.0,0.8714343861202208,1.8411791665937263,0.5236468285273771,1.0,0.8630532196044631,2.0400086344995545,0.5946043165467624,0.43884892086330934,1.2733812949640289,0.5971223021582733,0.7259892086330935,2.046688863226654,1.8853785008109545,1.7467367264417097,1.3741664929058197,0.5946043165467624,2.046688863226654,0.43884892086330934,1.8853785008109545,1.2733812949640289,1.7467367264417097,0.5971223021582733,1.3741664929058197
1329,1330,"1329,""""""I don't know what to say to such munifi--""""""",0.0,0,0,0,52,9,do not know what to say to such munifi,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.6028776978417264,0.43884892086330934,1.2949640287769784,0.60431654676259,0.7352517985611511,2.082616809618198,1.8853785008109545,1.7873695014524948,1.4009924693367237,0.6028776978417264,2.082616809618198,0.43884892086330934,1.8853785008109545,1.2949640287769784,1.7873695014524948,0.60431654676259,1.4009924693367237
1330,1331,"1330,""""""Don't say anything, please,"""" retorted Scrooge.""",1.0,0,1,0,56,6,not say anything please retorted scrooge,0.7620585753565572,0.8333333333333334,1.9307039818471743,2.864482585705281,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.7123331008475771,1.5332947968055908,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1331,1332,"1331,""""""Come and see me. Will you come and see me?""""""",0.0,0,0,0,53,10,and see me will you come and see me,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1332,1333,"1332,""""""I will!"""" cried the old gentleman.""",0.0,0,-2,1,43,6,will cried the old gentleman,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.8483021008627571,-1.0,-1.6646875940466987,-3.0665895936111816,0.5236468285273771,1.0,1.5398942956323882,3.397751486079957,,,,,,,,,,,,,,,,,
1333,1334,"1333,And it was clear he meant to do it.",0.5,1,1,0,40,9,it was clear he meant to do it,0.31964843886231553,0.4166666666666667,0.5827424264382837,0.9553573995609732,0.7669745321787148,1.0,1.0997802620322459,5.5775534231578785,0.22537821196021987,0.5,0.4485128239447717,1.0227637878803109,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1334,1335,"1334,""""""Thank'ee,"""" said Scrooge.""",0.0,0,0,0,34,3,said scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1335,1336,"1335,""""""I am much obliged to you. I thank you fifty times. Bless you!""""""",1.5,2,4,1,72,13,am much obliged to you i thank you fifty times bless you,1.2044687118507988,1.25,1.3096508268237181,1.984881668726603,1.543383628067298,2.0,1.5316878853910443,7.725404510784394,1.2990585247831967,2.0,1.3840865793175705,2.8332365038590623,0.5236468285273771,1.0,0.6285519782366021,1.5695992645150298,,,,,,,,,,,,,,,,,
1336,1337,"1336,""He went to church, and walked about the streets, and watched the people hurrying to and fro, and patted children on the head, and questioned beggars, and looked down into the kitchens of houses, and up to the windows, and found that everything could yield him pleasure.""",1.2,1,2,2,276,47,went to church and walked about the streets and watched the people hurrying to and fro and patted children on the head and questioned beggars and looked down into the kitchens of houses and up to the windows and found that everything could yield him pleasure,0.9390226299542539,1.0,0.21848115831807277,0.4394522103404911,0.7669745321787148,1.0,0.19316341346550844,1.0690014112455326,0.5832716495678789,1.0,0.12258656383877961,0.39204857386945763,1.2193561477199704,2.0,0.2791863654331055,0.8687720243071918,,,,,,,,,,,,,,,,,
1337,1338,"1337,He had never dreamed that any walk--that anything--could give him so much happiness.",0.75,1,3,1,89,13,had never dreamed that any walk that anything could give him so much happiness,0.5408535071094364,0.625,0.608925646280983,0.9924408343633015,0.7669745321787148,1.0,0.7549438361968777,3.862702255392197,0.9411650871755378,1.5,1.018063151792216,2.1249273778942968,0.5236468285273771,1.0,0.6285519782366021,1.5695992645150298,,,,,,,,,,,,,,,,,
1338,1339,"1338,In the afternoon he turned his steps towards his nephew's house.",0.0,0,0,0,69,11,the afternoon he turned his steps towards his nephew own house,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1339,1340,"1339,""He passed the door a dozen times, before he had the courage to go up and knock.""",0.75,0,2,1,86,17,passed the door a dozen times before he had the courage to go up and knock,0.5408535071094364,0.625,0.44414606237910514,0.7590626252243711,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.5832716495678789,1.0,0.47989466722965735,1.083492266760917,0.5236468285273771,1.0,0.44455374769830786,1.2004989083680504,,,,,,,,,,,,,,,,,
1340,1341,"1340,""But he made a dash, and did it:""",0.0,0,0,0,38,8,he made a dash and did it,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1341,1342,"1341,""""""Is your master at home, my dear?"""" said Scrooge to the girl.""",0.5,1,2,2,69,12,your master at home my dear said scrooge to the girl,0.31964843886231553,0.4166666666666667,0.41424734882794995,0.7167169167397476,0.7669745321787148,1.0,0.8196186113171247,4.184326090145919,0.5832716495678789,1.0,0.712992834595813,1.5345714785681266,1.2193561477199704,2.0,1.5413046160260266,3.4005805880667013,,,,,,,,,,,,,,,,,
